ID,LLM,LLM Duration,Request Duration,Websites Checked,Website Max Length,Website Reduced Length,Token Count,Provider URL,Provider Name,Room Name,Description,Min Players,Max Players,Duration,Booking URL,Detail Page URL,Image URL,Genre,Difficulty,Token Limit Reached,Error
3,jamba-1.5-large,1m0.062035083s,1m3.503056125s,1,88402,9598,8371,https://www.adventurerooms.de/,Adventure Rooms,Der Unfall,Dresden,2,6,60,https://www.adventurerooms.de/dresden/,https://www.adventurerooms.de/dresden/,https://www.adventurerooms.de/germany/wp-content/uploads/Exit-Room-Dresden.jpg,Crime,Medium,false,
3,jamba-1.5-large,1m0.062035083s,1m3.503056125s,1,88402,9598,8371,https://www.adventurerooms.de/,Adventure Rooms,Freundschaft,Dresden,2,6,60,https://www.adventurerooms.de/dresden/,https://www.adventurerooms.de/dresden/,https://www.adventurerooms.de/germany/wp-content/uploads/Exit-Room-Dresden.jpg,Adventure,Medium,false,
3,jamba-1.5-large,1m0.062035083s,1m3.503056125s,1,88402,9598,8371,https://www.adventurerooms.de/,Adventure Rooms,Galerie,Dresden,2,6,60,https://www.adventurerooms.de/dresden/,https://www.adventurerooms.de/dresden/,https://www.adventurerooms.de/germany/wp-content/uploads/Exit-Room-Dresden.jpg,Art,Medium,false,
3,jamba-1.5-large,1m0.062035083s,1m3.503056125s,1,88402,9598,8371,https://www.adventurerooms.de/,Adventure Rooms,Kino,Dresden,2,6,60,https://www.adventurerooms.de/dresden/,https://www.adventurerooms.de/dresden/,https://www.adventurerooms.de/germany/wp-content/uploads/Exit-Room-Dresden.jpg,Adventure,Medium,false,
3,jamba-1.5-large,1m0.062035083s,1m3.503056125s,1,88402,9598,8371,https://www.adventurerooms.de/,Adventure Rooms,Mafia,"Dresden, Wittenberge, München",2,6,60,"https://www.adventurerooms.de/dresden/, https://www.adventurerooms-munich.de/, https://oelmuehle-wittenberge.de/freizeit/","https://www.adventurerooms.de/dresden/, https://www.adventurerooms-munich.de/, https://oelmuehle-wittenberge.de/freizeit/","https://www.adventurerooms.de/germany/wp-content/uploads/Exit-Room-Dresden.jpg, https://www.adventurerooms.de/germany/wp-content/uploads/Exit-Room-Muenchen.jpg, https://www.adventurerooms.de/germany/wp-content/uploads/quadrat-500x500.jpg",Crime,Medium,false,
3,jamba-1.5-large,1m0.062035083s,1m3.503056125s,1,88402,9598,8371,https://www.adventurerooms.de/,Adventure Rooms,Professor Booster,Dresden,2,6,60,https://www.adventurerooms.de/dresden/,https://www.adventurerooms.de/dresden/,https://www.adventurerooms.de/germany/wp-content/uploads/Exit-Room-Dresden.jpg,Adventure,Medium,false,
3,jamba-1.5-large,1m0.062035083s,1m3.503056125s,1,88402,9598,8371,https://www.adventurerooms.de/,Adventure Rooms,Schweizer Original,"Dresden, Magdeburg, Hamburg, München",2,6,60,"https://www.adventurerooms.de/dresden/, https://www.adventurerooms.de/magdeburg, https://www.adventurerooms-hamburg.de/, https://www.adventurerooms-munich.de/","https://www.adventurerooms.de/dresden/, https://www.adventurerooms.de/magdeburg, https://www.adventurerooms-hamburg.de/, https://www.adventurerooms-munich.de/","https://www.adventurerooms.de/germany/wp-content/uploads/Exit-Room-Dresden.jpg, https://www.adventurerooms.de/germany/wp-content/uploads/mgd.jpg, https://www.adventurerooms.de/germany/wp-content/uploads/Exit-Room-Hamburg.jpg, https://www.adventurerooms.de/germany/wp-content/uploads/Exit-Room-Muenchen.jpg",Adventure,Medium,false,
3,jamba-1.5-large,1m0.062035083s,1m3.503056125s,1,88402,9598,8371,https://www.adventurerooms.de/,Adventure Rooms,Ostalgie,Magdeburg,2,6,60,https://www.adventurerooms.de/magdeburg,https://www.adventurerooms.de/magdeburg,https://www.adventurerooms.de/germany/wp-content/uploads/mgd.jpg,Historical,Medium,false,
3,jamba-1.5-large,1m0.062035083s,1m3.503056125s,1,88402,9598,8371,https://www.adventurerooms.de/,Adventure Rooms,Der verrückte Professor,Hamburg,2,6,60,https://www.adventurerooms-hamburg.de/,https://www.adventurerooms-hamburg.de/,https://www.adventurerooms.de/germany/wp-content/uploads/Exit-Room-Hamburg.jpg,Adventure,Medium,false,
3,jamba-1.5-large,1m0.062035083s,1m3.503056125s,1,88402,9598,8371,https://www.adventurerooms.de/,Adventure Rooms,Traumhaft,Hamburg,2,6,60,https://www.adventurerooms-hamburg.de/,https://www.adventurerooms-hamburg.de/,https://www.adventurerooms.de/germany/wp-content/uploads/Exit-Room-Hamburg.jpg,Fantasy,Medium,false,
3,jamba-1.5-large,1m0.062035083s,1m3.503056125s,1,88402,9598,8371,https://www.adventurerooms.de/,Adventure Rooms,Alice,München,2,6,60,https://www.adventurerooms-munich.de/,https://www.adventurerooms-munich.de/,https://www.adventurerooms.de/germany/wp-content/uploads/Exit-Room-Muenchen.jpg,Fantasy,Medium,false,
3,jamba-1.5-large,1m0.062035083s,1m3.503056125s,1,88402,9598,8371,https://www.adventurerooms.de/,Adventure Rooms,Die schwarze Dame,München,2,6,60,https://www.adventurerooms-munich.de/,https://www.adventurerooms-munich.de/,https://www.adventurerooms.de/germany/wp-content/uploads/Exit-Room-Muenchen.jpg,Fantasy,Medium,false,
3,jamba-1.5-large,1m0.062035083s,1m3.503056125s,1,88402,9598,8371,https://www.adventurerooms.de/,Adventure Rooms,Weltreise,München,2,6,60,https://www.adventurerooms-munich.de/,https://www.adventurerooms-munich.de/,https://www.adventurerooms.de/germany/wp-content/uploads/Exit-Room-Muenchen.jpg,Adventure,Medium,false,
3,jamba-1.5-large,1m0.062035083s,1m3.503056125s,1,88402,9598,8371,https://www.adventurerooms.de/,Adventure Rooms,Der Uhrenmacher,Garmisch-Partenkirchen,2,6,60,http://www.adventurerooms.de/garmisch,http://www.adventurerooms.de/garmisch,https://www.adventurerooms.de/germany/wp-content/uploads/gapa-neu-500x500.jpg,Adventure,Medium,false,
3,jamba-1.5-large,1m0.062035083s,1m3.503056125s,1,88402,9598,8371,https://www.adventurerooms.de/,Adventure Rooms,Zeitreise,Garmisch-Partenkirchen,2,6,60,http://www.adventurerooms.de/garmisch,http://www.adventurerooms.de/garmisch,https://www.adventurerooms.de/germany/wp-content/uploads/gapa-neu-500x500.jpg,Science Fiction,Medium,false,
3,jamba-1.5-large,1m0.062035083s,1m3.503056125s,1,88402,9598,8371,https://www.adventurerooms.de/,Adventure Rooms,Die Busfahrt,On Tour,2,6,60,https://www.adventurerooms.de/magdeburg/bus,https://www.adventurerooms.de/magdeburg/bus,https://www.adventurerooms.de/germany/wp-content/uploads/AdventureRooms-Bus-On-Tour.jpg,Adventure,Medium,false,
3,jamba-1.5-large,1m0.062035083s,1m3.503056125s,1,88402,9598,8371,https://www.adventurerooms.de/,Adventure Rooms,Black Queen,Köln,2,6,60,https://ar313.squarespace.com/kontaktformular,https://ar313.squarespace.com/kontaktformular,https://www.adventurerooms.de/germany/wp-content/uploads/Exit-Room-Koeln.jpg,Fantasy,Medium,false,
3,jamba-1.5-large,1m0.062035083s,1m3.503056125s,1,88402,9598,8371,https://www.adventurerooms.de/,Adventure Rooms,Hennes,Köln,2,6,60,https://ar313.squarespace.com/kontaktformular,https://ar313.squarespace.com/kontaktformular,https://www.adventurerooms.de/germany/wp-content/uploads/Exit-Room-Koeln.jpg,Adventure,Medium,false,
3,jamba-1.5-large,1m0.062035083s,1m3.503056125s,1,88402,9598,8371,https://www.adventurerooms.de/,Adventure Rooms,Original Game,Köln,2,6,60,https://ar313.squarespace.com/kontaktformular,https://ar313.squarespace.com/kontaktformular,https://www.adventurerooms.de/germany/wp-content/uploads/Exit-Room-Koeln.jpg,Adventure,Medium,false,
4,jamba-1.5-large,20.374944334s,23.485805833s,1,254205,41848,18045,https://www.adventure-team.eu/,Adventure Team,,,0,0,0,,,,,,true,failed to unmarshal response: unexpected end of JSON input
5,jamba-1.5-large,19.658996625s,24.143820625s,1,180602,30192,14710,https://www.escaperooms-neu-ulm.de/,Escape Rooms Neu Ulm,Atlantis,A mysterious underwater world filled with ancient secrets and hidden treasures. Can you solve the puzzles and escape before time runs out?,2,6,60,https://escaperooms-neu-ulm.de/rooms/atlantis/,https://escaperooms-neu-ulm.de/rooms/atlantis/,https://u.jimcdn.com/cms/o/sf6a26418ef107d41/userlayout/img/raum1.png,Adventure,Medium,false,
5,jamba-1.5-large,19.658996625s,24.143820625s,1,180602,30192,14710,https://www.escaperooms-neu-ulm.de/,Escape Rooms Neu Ulm,Upside Down,A topsy-turvy world where everything is reversed. Can you navigate through the chaos and find your way out?,2,6,60,https://escaperooms-neu-ulm.de//rooms/upside-down/,https://escaperooms-neu-ulm.de//rooms/upside-down/,https://u.jimcdn.com/cms/o/sf6a26418ef107d41/userlayout/img/raum7b.png,Science Fiction,Hard,false,
5,jamba-1.5-large,19.658996625s,24.143820625s,1,180602,30192,14710,https://www.escaperooms-neu-ulm.de/,Escape Rooms Neu Ulm,Tempel der Azteken,An ancient temple filled with traps and puzzles. Can you decipher the clues and escape the temple before it's too late?,2,6,60,https://escaperooms-neu-ulm.de/rooms/tempel-der-azteken/,https://escaperooms-neu-ulm.de/rooms/tempel-der-azteken/,https://u.jimcdn.com/cms/o/sf6a26418ef107d41/userlayout/img/raum3.png,Historical,Medium,false,
5,jamba-1.5-large,19.658996625s,24.143820625s,1,180602,30192,14710,https://www.escaperooms-neu-ulm.de/,Escape Rooms Neu Ulm,Hostel,A creepy hostel with a dark past. Can you uncover the secrets and escape before it's too late?,2,6,60,https://www.escaperooms-neu-ulm.de/rooms/hostel/,https://www.escaperooms-neu-ulm.de/rooms/hostel/,https://u.jimcdn.com/cms/o/sf6a26418ef107d41/userlayout/img/raum8a.png,Horror,Hard,false,
5,jamba-1.5-large,19.658996625s,24.143820625s,1,180602,30192,14710,https://www.escaperooms-neu-ulm.de/,Escape Rooms Neu Ulm,Dracula,A gothic adventure in the castle of Count Dracula. Can you solve the riddles and escape before the sun sets?,2,6,60,https://escaperooms-neu-ulm.de/rooms/dracula/,https://escaperooms-neu-ulm.de/rooms/dracula/,https://u.jimcdn.com/cms/o/sf6a26418ef107d41/userlayout/img/raum6.png,Horror,Medium,false,
6,jamba-1.5-large,30.259255458s,40.319408208s,1,249563,75956,35268,https://adventurebox-karlsruhe.de/,Adventurebox Escape Room,,,0,0,0,,,,,,true,failed to unmarshal response: unexpected end of JSON input
7,jamba-1.5-large,15.570938375s,19.065835583s,1,208308,29316,13809,https://planet-escape-nidda.de/,Planet Escape Room Nidda,Das verlassene Kraftwerk,"Ihr seid auf einer Urlaubsreise und wollt die unberührte Natur genießen. Auf einem Ausflug entdeckt ihr ein Gebäude, völlig überwuchert und anscheinend seit Jahren verlassen. Ihr beschliesst euch die Sache genauer anzusehen und findet eine Tür. Sie lässt sich öffnen. Dieser Einladung folgend betretet Ihr das Gebäude - es scheint ein altes Kraftwerk zu sein. Doch das Gebäude ist nicht so tot wie es scheint. Die Falle schnappt zu… Ihr habt 55 Minuten Zeit aus dieser Hölle zu entkommen. Beeilt euch, oder es gibt keine Rückkehr!",2,8,55,https://planet-escape-nidda.de/das-verlassene-kraftwerk,https://planet-escape-nidda.de/das-verlassene-kraftwerk,https://planet-escape-nidda.de/templates/yootheme/cache/fb/kraftwerk-fba1441c.png,Adventure,Medium,false,
7,jamba-1.5-large,15.570938375s,19.065835583s,1,208308,29316,13809,https://planet-escape-nidda.de/,Planet Escape Room Nidda,Der Tempel der Azteken,"Tief im Dschungel ist Professor Cortés bei seiner Expedition zum Schatz des Azteken Montezuma verschollen. Der erfahrene Forscher war auf der Suche nach den Überresten des Totenkults, als auf einmal die Verbindung zur Aussenwelt abriß. Sie, als seine Studenten, haben es nach intensivem Studium seiner Aufzeichnungen geschafft seiner Spur bis zu diesem Raum im Tempel zu folgen. Sie finden den Professor - er ist jedoch tot. Hinter Ihnen verschliesst plötzlich ein großer Stein den Ausgang.Ereilt Sie dasselbe Schicksal wie den Professor oder finden Sie einen Weg den Fluch des Montezuma zu brechen und den Tempel wieder zu verlassen, bevor Ihnen der Sauerstoff ausgeht?",2,8,55,https://planet-escape-nidda.de/der-tempel-der-azteken,https://planet-escape-nidda.de/der-tempel-der-azteken,https://planet-escape-nidda.de/templates/yootheme/cache/74/azteken-74cb1c17.png,Egypt,Hard,false,
8,jamba-1.5-large,12.216014709s,14.661864334s,1,29318,6561,4615,https://www.escaperooms-ritterhude.de/,Escape Rooms Ritterhude,Grabkammer,"Trapped inside the tomb of an ancient Pharaoh, you must solve the riddles and find the way out before you are sealed inside forever.",4,8,90,https://www.escaperooms-ritterhude.de/escape-room-standort/detail/grabkammer/,https://www.escaperooms-ritterhude.de/escape-room-standort/detail/grabkammer/,https://www.escaperooms-ritterhude.de/static/default/img/background/specs/background_640_427.jpg,Egypt,Hard,false,
8,jamba-1.5-large,12.216014709s,14.661864334s,1,29318,6561,4615,https://www.escaperooms-ritterhude.de/,Escape Rooms Ritterhude,Piraten,A ghostly adventure awaits inside this eerie mansion. Can you solve the mystery of the haunted estate and escape its grasp?,3,5,75,https://www.escaperooms-ritterhude.de/escape-room-standort/detail/piraten/,https://www.escaperooms-ritterhude.de/escape-room-standort/detail/piraten/,https://www.escaperooms-ritterhude.de/static/default/img/background/specs/background_768_512.jpg,Horror,Easy,false,
8,jamba-1.5-large,12.216014709s,14.661864334s,1,29318,6561,4615,https://www.escaperooms-ritterhude.de/,Escape Rooms Ritterhude,The S,Enter the mysterious lab of a mad scientist. Can you uncover the secrets and escape before time runs out?,2,6,60,https://www.escaperooms-ritterhude.de/escape-room-standort/detail/the-s/,https://www.escaperooms-ritterhude.de/escape-room-standort/detail/the-s/,https://www.escaperooms-ritterhude.de/static/default/img/background/specs/background_1366_911.jpg,Science Fiction,Medium,false,
9,jamba-1.5-large,12.969892542s,18.53127725s,1,456604,34123,16175,https://alfsee-escape.de/,Alfsee Escape - Indoor & Outdoor Escaperoom,Nebel der Zeit,"Du befindest Dich auf dem Dachboden des Hauses, dass ihr gerade geerbt habt und findest einen alten Wandschrank. Hinter dem Wandschrank befindet sich der Durchgang zur Germanenzeit. Euer Dorf soll niedergebrannt werden. Rettet Euch und Euer Dorf gegen die angreifenden Römer in dem Ihr Rätsel und Aufgaben löst und so wertvolle Artefakte sammelt um erfolgreich gegen die Angreifer bestehen zu können.",4,8,60,https://alfsee-escape.de/indoor-escape-room/,https://alfsee-escape.de/indoor-escape-room/,https://alfsee-escape.de/wp-content/uploads/2021/12/Nebel-der-Zeit-Banner.jpg,Historical,Medium,false,
9,jamba-1.5-large,12.969892542s,18.53127725s,1,456604,34123,16175,https://alfsee-escape.de/,Alfsee Escape - Indoor & Outdoor Escaperoom,Die Ausgrabung,In dem Germanen Dorf am Alfsee wurde eine Kiste gefunden. Leider sind wir nicht fähig diese Kiste zu öffnen und es liegt nun an euch dies zu tun doch was hat es mit dem Heinrich See und dem Heinrich von Dubbelau auf sich? Wolfgang hat uns eine Karte hinterlassen. Könnt ihr mit Hilfe des Tablets die verschiedenen Punkte finden und die Rätsel lösen um das Wissen zurück zu bringen?,4,8,60,https://alfsee-escape.de/outdoor-escape-room/,https://alfsee-escape.de/outdoor-escape-room/,https://alfsee-escape.de/wp-content/uploads/2021/12/DIE-AUSGRABUNG-Banner.jpg,Adventure,Easy,false,
10,jamba-1.5-large,15.127421791s,26.270964541s,1,93388,16964,9183,https://www.raus.rocks/,Raus! Escape Room Aachen,Aachen – Die letzte Zuflucht,"Ein großes Lob von uns allen! Die Rätsel waren abwechslungsreich und es war für jeden etwas dabei. Es war für uns der erste Escape Room, den wir ausprobiert haben. Es war weder viel zu schwer noch zu leicht, sodass wir gerade so noch mit den 60 Minuten ausgekommen sind! Sehr empfehlenswert!",2,6,60,https://www.raus.rocks/services/buchung-zuflucht/,https://www.raus.rocks/services/buchung-zuflucht/,https://www.raus.rocks/wp-content/uploads/2017/11/Escape-Room-Aachen-Die-Zuflucht-1-603x379.jpg,Adventure,Medium,false,
10,jamba-1.5-large,15.127421791s,26.270964541s,1,93388,16964,9183,https://www.raus.rocks/,Raus! Escape Room Aachen,Die Entdeckung,"Ein großes Lob von uns allen! Die Rätsel waren abwechslungsreich und es war für jeden etwas dabei. Es war für uns der erste Escape Room, den wir ausprobiert haben. Es war weder viel zu schwer noch zu leicht, sodass wir gerade so noch mit den 66 Minuten ausgekommen sind! Sehr empfehlenswert!",3,6,66,https://www.raus.rocks/services/buchung-die-entdeckung/,https://www.raus.rocks/services/buchung-die-entdeckung/,https://www.raus.rocks/wp-content/uploads/2017/11/Escape-Room-Aachen-Die-Entdeckung-603x379.jpg,Science Fiction,Medium,false,
10,jamba-1.5-large,15.127421791s,26.270964541s,1,93388,16964,9183,https://www.raus.rocks/,Raus! Escape Room Aachen,Das Portal,"Ein großes Lob von uns allen! Die Rätsel waren abwechslungsreich und es war für jeden etwas dabei. Es war für uns der erste Escape Room, den wir ausprobiert haben. Es war weder viel zu schwer noch zu leicht, sodass wir gerade so noch mit den 70 Minuten ausgekommen sind! Sehr empfehlenswert!",6,11,70,https://www.raus.rocks/services/das-portal/,https://www.raus.rocks/services/das-portal/,https://www.raus.rocks/wp-content/uploads/2017/11/Telefon_Portal-603x379.jpg,Fantasy,Medium,false,
11,jamba-1.5-large,11.010067042s,15.274339583s,1,264274,31473,13217,https://deadline-escape.de/,Deadline Escape Games│Hamburg,The Secret Lab,Enter the mysterious lab of a mad scientist. Can you uncover the secrets and escape before time runs out?,2,6,60,https://example.com/book/secret-lab,https://example.com/rooms/secret-lab,https://example.com/images/secret-lab.jpg,Science Fiction,Medium,false,
11,jamba-1.5-large,11.010067042s,15.274339583s,1,264274,31473,13217,https://deadline-escape.de/,Deadline Escape Games│Hamburg,Pharaoh's Tomb,"Trapped inside the tomb of an ancient Pharaoh, you must solve the riddles and find the way out before you are sealed inside forever.",4,8,90,https://example.com/book/pharaohs-tomb,https://example.com/rooms/pharaohs-tomb,https://example.com/images/pharaohs-tomb.jpg,Egypt,Hard,false,
11,jamba-1.5-large,11.010067042s,15.274339583s,1,264274,31473,13217,https://deadline-escape.de/,Deadline Escape Games│Hamburg,Haunted Mansion,A ghostly adventure awaits inside this eerie mansion. Can you solve the mystery of the haunted estate and escape its grasp?,3,5,75,https://example.com/book/haunted-mansion,https://example.com/rooms/haunted-mansion,https://example.com/images/haunted-mansion.jpg,Horror,Easy,false,
12,jamba-1.5-large,5.472041416s,7.765931959s,1,49887,6623,4069,http://avermind.com,Avermind - Online Escape Rooms,Die Jagd durch Wien,"You play a group of four friends who have known each other since childhood and have always had a fascination for the mysterious and unsolved. One warm summer day, you meet for your weekly game afternoon. But you are not yet aware that this time not everyone will appear. In this game you will split into two groups that must support each other and always work together to solve the common puzzles.",2,6,240,https://avermind.com/site/Kauf,https://avermind.com/site/Artikel#spiel,https://avermind.com/site/Images/Artikel/Avermind_Jagd_durch_Wien.small.jpg,Crime,4.5/5,false,
13,jamba-1.5-large,29.217386958s,32.705811s,1,150967,42546,22365,https://www.quexit.de/,Quexit,Hangover Escape Tour,"Nur für harte Jungs und wilde Mädels. Eine Hochzeit, Chow, die Ringe und das Paket, dass Ihr sicher vom Hauptbahnhof in die Altstadt bringen müsst. Wenn Ihr an jedem Kiosk mit Chows Dealer einen trinken müsst, wird die Hangover Escape Tour zur echten ...",2,8,60,/düsseldorf/escape-rooms-und-escape-games/alle-escape-missionen/hangover-escape-tour/,/düsseldorf/escape-rooms-und-escape-games/alle-escape-missionen/hangover-escape-tour/,https://image.jimcdn.com/app/cms/image/transf/dimension=460x10000:format=jpg/path/s7304d5fa47d520b0/image/if88222cdaf7a3baa/version/1665938212/quexit-escape-room-d%C3%BCsseldorf.jpg,Adventure,Medium,false,
13,jamba-1.5-large,29.217386958s,32.705811s,1,150967,42546,22365,https://www.quexit.de/,Quexit,Romeo & Julia to go,in Düsseldorf,2,6,60,https://www.romeo-und-julia-to-go.de,https://www.romeo-und-julia-to-go.de,https://image.jimcdn.com/app/cms/image/transf/dimension=338x10000:format=jpg/path/s7304d5fa47d520b0/image/i99a20e3b69791890/version/1592080885/banksy.jpg,Adventure,Medium,false,
13,jamba-1.5-large,29.217386958s,32.705811s,1,150967,42546,22365,https://www.quexit.de/,Quexit,Hangover Tour,in Düsseldorf,4,8,90,/düsseldorf/escape-rooms-und-escape-games/alle-escape-missionen/hangover-escape-tour/,/düsseldorf/escape-rooms-und-escape-games/alle-escape-missionen/hangover-escape-tour/,https://image.jimcdn.com/app/cms/image/transf/dimension=460x10000:format=jpg/path/s7304d5fa47d520b0/image/if88222cdaf7a3baa/version/1665938212/quexit-escape-room-d%C3%BCsseldorf.jpg,Adventure,Hard,false,
13,jamba-1.5-large,29.217386958s,32.705811s,1,150967,42546,22365,https://www.quexit.de/,Quexit,Casino Royal,e in Düsseldorf,2,6,60,/düsseldorf/escape-rooms-und-escape-games/alle-escape-missionen/casino-royal-2/,/düsseldorf/escape-rooms-und-escape-games/alle-escape-missionen/casino-royal-2/,https://image.jimcdn.com/app/cms/image/transf/dimension=338x10000:format=jpg/path/s7304d5fa47d520b0/image/i99a20e3b69791890/version/1592080885/banksy.jpg,Adventure,Medium,false,
13,jamba-1.5-large,29.217386958s,32.705811s,1,150967,42546,22365,https://www.quexit.de/,Quexit,Goldfinger,in Düsseldorf,3,7,60,/düsseldorf/escape-rooms-und-escape-games/alle-escape-missionen/goldfinger/,/düsseldorf/escape-rooms-und-escape-games/alle-escape-missionen/goldfinger/,https://image.jimcdn.com/app/cms/image/transf/dimension=338x10000:format=jpg/path/s7304d5fa47d520b0/image/i99a20e3b69791890/version/1592080885/banksy.jpg,Adventure,Medium,false,
13,jamba-1.5-large,29.217386958s,32.705811s,1,150967,42546,22365,https://www.quexit.de/,Quexit,"Wanted, Nuck Chorris",in Düsseldorf,2,8,60,https://www.123wanted.de,https://www.123wanted.de,https://image.jimcdn.com/app/cms/image/transf/dimension=338x10000:format=jpg/path/s7304d5fa47d520b0/image/i99a20e3b69791890/version/1592080885/banksy.jpg,Adventure,Medium,false,
14,jamba-1.5-large,13.133596625s,17.314704292s,1,331459,21774,9723,https://escapeempire.de/,Escape Empire Nürnberg,Prison Break,You and your team are locked in a high-security prison. You have 60 minutes to escape before the guards return. Can you find the way out?,2,6,60,https://escapeempire.de/buchen/,https://escapeempire.de/raeume/#prison-break,https://escapeempire.de/wp-content/uploads/2018/09/jail-circle-icon-1.png,Prison,Medium,false,
14,jamba-1.5-large,13.133596625s,17.314704292s,1,331459,21774,9723,https://escapeempire.de/,Escape Empire Nürnberg,Space Escape,Your spaceship is under attack and you have 60 minutes to repair it and escape before it's too late. Can you and your team save the ship and yourselves?,2,6,60,https://escapeempire.de/buchen/,https://escapeempire.de/raeume/#space-escape,https://escapeempire.de/wp-content/uploads/2018/09/space-escape-circle-icon-1.png,Science Fiction,Hard,false,
14,jamba-1.5-large,13.133596625s,17.314704292s,1,331459,21774,9723,https://escapeempire.de/,Escape Empire Nürnberg,Holy Grail,You are on a quest to find the Holy Grail. You have 60 minutes to solve the riddles and find the grail before it's lost forever. Can you complete the quest?,2,6,60,https://escapeempire.de/buchen/,https://escapeempire.de/raeume/#holy-grail,https://escapeempire.de/wp-content/uploads/2022/09/holy-grail-circle-icon-v2.png,Adventure,Medium,false,
