ID,LLM,LLM Duration,Request Duration,Websites Checked,Website Max Length,Website Reduced Length,Provider URL,Provider Name,Room Name,Description,Min Players,Max Players,Duration,Booking URL,Detail Page URL,Image URL,Genre,Difficulty,Token Limit Reached,Error
2,gemini-1.5-flash-001,8.796046874s,18.984611875s,4,707707,89858,https://www.4walls-escape.com/,4Walls Escape,Mysterious Crime,"What starts as a \""harmless\"" burglary gradually turns out to be something much bigger. The discovery of a hidden family secret lies shrouded in mystery. Can you uncover it? Hopefully the clues won't literally get lost in the sand...",2,6,150,https://www.4walls-escape.com/mysterious-crime,https://www.4walls-escape.com/mysterious-crime,https://www.4walls-escape.com/img/game-3/teaser.jpg.jpg,Crime,4/5,false,
2,gemini-1.5-flash-001,8.796046874s,18.984612125s,4,707707,89858,https://www.4walls-escape.com/,4Walls Escape,The Hunt,"The world is in an unprecedented state of emergency. Everyone has to deal with these new challenges. What does this mean? See for yourself by embarking on this “puzzling” quest filled with adventure and danger, along the way.",2,6,90,https://www.4walls-escape.com/the-hunt,https://www.4walls-escape.com/the-hunt,https://www.4walls-escape.com/img/game-4/teaser.jpg.jpg,Adventure,3/5,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.341753541s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,Mafia,"An einem lauen Sommerabend schlendert ihr durch die Gassen Palermos, als plötzlich ein schwarzer Van mit quietschenden Reifen vor euch hält.",2,14,60,https://booking.adventurerooms.de/airlines/de/raum/exit-game-italia-mafia,https://www.adventurerooms.de/airlines/exit-rooms/mafia,https://www.adventurerooms.de/dresden/wp-content/uploads/2022/03/24_boxquadrat_SRGB_web_adventure_rooms_dresden-1536x1024.jpg,Crime,Fortgeschritten,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.341787708s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,Galerie,"Eine berühmte Galerie in Paris zeigt einige der wertvollsten Kunstwerke und Reliquien unserer Zeit. Ein anonymer Kunde beauftragt euch, daraus ein Bild zu stehlen.",2,14,60,https://booking.adventurerooms.de/airlines/de/raum/exit-game-galerie,https://www.adventurerooms.de/airlines/exit-rooms/galerie,https://www.adventurerooms.de/dresden/wp-content/uploads/2022/03/24_boxquadrat_SRGB_web_adventure_rooms_dresden-1536x1024.jpg,Adventure,Einsteiger,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.341787916s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,Kino,"Das erste Mal in New York City! Als euch die Polizei wegen Erregung öffentlichen Ärgernisses festnehmen will, flüchtet ihr euch in ein nahegelegenes Kino.",2,14,60,https://booking.adventurerooms.de/airlines/de/raum/exit-game-kino,https://www.adventurerooms.de/airlines/exit-rooms/kino,https://www.adventurerooms.de/dresden/wp-content/uploads/2022/03/24_boxquadrat_SRGB_web_adventure_rooms_dresden-1536x1024.jpg,Adventure,Einsteiger,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.341788s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,Unfall,Euer Banküberfall ist schief gelaufen und auf der Flucht klaut ihr einen Krankenwagen. In der Hektik crasht ihr in ein Wohnhaus und der Besitzer setzt euch fest.,2,14,60,https://booking.adventurerooms.de/airlines/de/raum/exit-game-berlin-chase/,https://www.adventurerooms.de/airlines/exit-rooms/unfall,https://www.adventurerooms.de/dresden/wp-content/uploads/2022/03/24_boxquadrat_SRGB_web_adventure_rooms_dresden-1536x1024.jpg,Crime,Fortgeschritten-Expert,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.341788083s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,Spektrum,Beim Schüleraustausch mit der Schweiz freut ihr euch besonders auf die Stunde im Experimentierzimmer. Doch schon das erste Experiment geht schief.,2,14,60,https://booking.adventurerooms.de/airlines/de/raum/exit-game-spektrum,https://www.adventurerooms.de/airlines/exit-rooms/spektrum,https://www.adventurerooms.de/dresden/wp-content/uploads/2022/03/24_boxquadrat_SRGB_web_adventure_rooms_dresden-1536x1024.jpg,Science Fiction,Coming Soon,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.341788166s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,Transsylvanien,"Auf der Suche nach eurem nächsten Abenteuer seid ihr auf eine rumänische Website gestoßen, die über einen geheimnisvollen Grafen berichtet.",2,14,60,https://booking.adventurerooms.de/airlines/de/raum/exit-game-transsylvanien,https://www.adventurerooms.de/airlines/exit-rooms/transsylvanien,https://www.adventurerooms.de/dresden/wp-content/uploads/2022/03/24_boxquadrat_SRGB_web_adventure_rooms_dresden-1536x1024.jpg,Horror,Coming Soon,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.341788208s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,Schweizer Original,"Entdeckt den Raum, den ein Schweizer Lehrer für seine Schüler entwickelt hat und der nun die ganze Welt begeistert.",2,6,60,https://booking.adventurerooms.de/dresden/de/raum/exit-schweizer-original,https://www.adventurerooms.de/dresden/exit-rooms/schweizer-original,https://www.adventurerooms.de/dresden/wp-content/uploads/2022/03/24_boxquadrat_SRGB_web_adventure_rooms_dresden-1536x1024.jpg,Fantasy,Einsteiger,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.342138541s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,Freundschaft,Erkundet gemeinsam ostalgische Räumlichkeiten und plant eure Flucht in die Freiheit. Gelingt euch der Ausbruch?,2,12,60,https://booking.adventurerooms.de/dresden/de/raum/exit-ddr-freundschaft,https://www.adventurerooms.de/dresden/exit-rooms/freundschaft,https://www.adventurerooms.de/dresden/wp-content/uploads/2022/03/24_boxquadrat_SRGB_web_adventure_rooms_dresden-1536x1024.jpg,Historical,Einsteiger,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.342138875s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,Professor Booster,Der verrückte Professor Booster forscht an mysteriösen Dingen. Gelingt euch die Flucht aus seinem geheimen Labor?,2,12,60,https://booking.adventurerooms.de/dresden/de/raum/exit-professor-booster,https://www.adventurerooms.de/dresden/exit-rooms/professor-booster,https://www.adventurerooms.de/dresden/wp-content/uploads/2022/03/24_boxquadrat_SRGB_web_adventure_rooms_dresden-1536x1024.jpg,Science Fiction,Fortgeschritten - Expert,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.342148416s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,Schweizer Original,"Entdeckt den Raum, den ein Schweizer Lehrer für seine Schüler entwickelt hat und der nun die ganze Welt begeistert.",2,12,60,https://booking.adventurerooms.de/magdeburg/de/raum/exit-schweizer-original/,https://www.adventurerooms.de/magdeburg/exit-rooms/schweizer-original,https://www.adventurerooms.de/magdeburg/wp-content/uploads/2022/03/24_boxquadrat_SRGB_web_adventure_rooms_dresden-1536x1024.jpg,Adventure,Einsteiger,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.342148583s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,OSTALGIE,Erkundet gemeinsam ostalgische Räumlichkeiten und plant eure Flucht in die Freiheit. Gelingt euch der Ausbruch?,2,12,60,https://booking.adventurerooms.de/magdeburg/de/raum/escaperoom-ddr-ostalgie/,https://www.adventurerooms.de/magdeburg/exit-rooms/ostalgie,https://www.adventurerooms.de/magdeburg/wp-content/uploads/2022/03/24_boxquadrat_SRGB_web_adventure_rooms_dresden-1536x1024.jpg,Historical,Einsteiger,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.342148666s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,MAFIA,"An einem lauen Sommerabend schlendert ihr durch die Gassen Palermos, als plötzlich ein schwarzer Van mit quietschenden Reifen vor euch hält.",2,12,60,https://booking.adventurerooms.de/magdeburg/de/raum/escaperoom-mafia/,https://www.adventurerooms.de/magdeburg/exit-rooms/mafia,https://www.adventurerooms.de/magdeburg/wp-content/uploads/2022/03/24_boxquadrat_SRGB_web_adventure_rooms_dresden-1536x1024.jpg,Crime,Coming Soon,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.34214875s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,DAS LABOR,"Ihr seid einem Aufruf für ein Experiment in einer Zeitung gefolgt. Als ihr völlig allein euer Bewusstsein wieder erlangt, tickt ein Countdown auf einem Bildschirm herunter.",2,12,60,https://booking.adventurerooms.de/magdeburg/de/raum/escaperoom-das-labor/,https://www.adventurerooms.de/magdeburg/exit-rooms/das-labor,https://www.adventurerooms.de/magdeburg/wp-content/uploads/2022/03/24_boxquadrat_SRGB_web_adventure_rooms_dresden-1536x1024.jpg,Science Fiction,Coming Soon,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.342148833s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,Schweizer Original,"… als ihr langsam euer Bewusstsein wiedererlangt, bemerkt ihr, dass ihr in einer mysteriösen Garage angekettet seid. Könnt ihr die Rätsel lösen, die ein Schweizer Lehrer entwickelt hat, um zu entkommen?",2,14,60,https://booking.adventurerooms.de/hamburg/de/raum/escape-room-schweizer-original/,https://www.adventurerooms.de/hamburg/exit-room/schweizer-original/,https://www.adventurerooms.de/hamburg/wp-content/uploads/2019/03/Schweizer-Original-das-original-escape-game-aus-der-schweiz.jpg,Adventure,moderat,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.342148916s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,Traumhaft!,"Die menschliche Existenz ist bedroht! Taucht ein in die Traumwelt eines besonderen Patienten, entschlüsselt gemeinsam einen geheimnisvollen Virus und rettet die Menschheit.",2,14,60,https://booking.adventurerooms.de/hamburg/de/raum/escape-game-traumhaft/,https://www.adventurerooms.de/hamburg/exit-room/traumhaft,https://www.adventurerooms.de/hamburg/wp-content/uploads/2019/03/Traumhaft-ein-Escape-Game-in-Hamburg.jpg,Science Fiction,traumhaft,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.342149s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,Der verrückte Professor,"Gelingt euch die Flucht aus der bizarren Wohnung eines renommierten, aber verrückten Professors? Mit den absurdesten und konfusesten Experimenten eines Genies heißt es fertig zu werden.",2,14,60,https://booking.adventurerooms.de/hamburg/de/raum/escape-room-professor/,https://www.adventurerooms.de/hamburg/exit-room/verrueckter-professor/,https://www.adventurerooms.de/hamburg/wp-content/uploads/2019/06/Esacape-Room-in-Hamburg-Der-verrückte-Professor.jpg,Science Fiction,ordentlich,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.342149083s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,Der Bank-Coup,"Wir haben den Bank-Coup penibel geplant, haben alle Vorbereitungen getroffen und drohen nun aber kurz vor dem Ziel noch aufzufliegen. Daher muss der Einbruch in die Privatbank Welsch & Söhne jetzt schnellstmöglich durchgeführt werden. Könnt ihr unsere Vorbereitungen nutzen und seid ihr bereit für einen Einbruch, der euer Leben für immer verändern wird?",2,7,60,https://escapehotel-hamburg.de/bank-coup/,https://www.adventurerooms.de/hamburg/exit-room/schweizer-original/,https://www.adventurerooms.de/hamburg/wp-content/uploads/2023/02/Escape-Room-Bank.jpg,Crime,Coming Soon,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.342149166s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,Das Meisterstück,"Aus Geheimdienstkreisen wurden wir damit beauftragt, in die Wohnung eines Sicherheitsfanatikers einzubrechen und seine Machenschaften zu unterbrechen, ohne uns dabei nähere Informationen zu geben. Unsere Recherchen im Vorfeld haben ergeben, dass vom Bewohner eine Gefahr ausgeht und die Zeit drängt. Seid ihr die richtigen, um den Auftrag zu erfüllen?",2,7,60,https://escapehotel-hamburg.de/das-meisterstueck/,https://www.adventurerooms.de/hamburg/exit-room/traumhaft,https://www.adventurerooms.de/hamburg/wp-content/uploads/2023/02/Escape-Room-Das-Meisterstueck.jpg,Adventure,Coming Soon,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.34214925s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,Mord im Kontor,"Unser Geschäftspartner wurde in seinem Kontor ermordet, das wir als Umschlagplatz nutzen. Wir befürchten, der Mörder hat nun auch Informationen über unsere Organisation, wodurch unser Betrieb gefährdet ist. Seid ihr in der Lage, den Mörder zu finden, damit wir das Kontor wieder nutzen können, um unsere Aktivitäten zu verdecken?",2,7,60,https://escapehotel-hamburg.de/mord-im-kontor/,https://www.adventurerooms.de/hamburg/exit-room/traumhaft,https://www.adventurerooms.de/hamburg/wp-content/uploads/2023/10/Kontor-bearbeitet_zugeschnitten-scaled-e1697121968683.jpg,Crime,Coming Soon,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.342149291s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,Heiliger Gral,Eine befreundete Archäologin ist auf der Suche nach dem Heiligen Gral verschwunden. Werdet ihr die Archäologin finden und mit Hilfe eines Tagebuches den richtigen Heiligen Gral in Sicherheit bringen? Auch im Duell-Modus möglichmit bis zu 12 Personen,2,12,60,https://adventureroomsmunich.youcanbook.me/,https://www.adventurerooms-munich.de/?p=64,https://www.adventurerooms-munich.de/wp/wp-content/uploads/2019/09/Heilige-Gral-AdventureRooms.jpg,Fantasy,moderat,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.342149375s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,Alice,"Ein verzaubertes Land, ein Wunderland? Offenbar, denn Ihr seid auf Zwergenformat geschrumpft und seht keine Möglichkeit zu entkommen, es sei denn; Ihr findet den sagenumwobenen Pilz der Euch wieder zur normalen Größe verhilft!",2,12,60,https://adventurerooms-munich-alice.youcanbook.me/,https://www.adventurerooms-munich.de/?p=86,https://www.adventurerooms-munich.de/wp/wp-content/uploads/2019/04/Alice-1.jpg,Fantasy,moderat,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.342149458s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,Die Weltreise,"Ein sagenhafter Schatz auf einer einsamen Insel, aber wo? Die Reise um die Welt beginnt, die Zeit ist knapp, denn die Insel droht zu versinken, und damit auch der Schatz! Werdet kreativ, seid schnell und ihr gewinnt den Wettlauf mit der Zeit!",2,12,60,https://adventurerooms-munich-weltreise.youcanbook.me/,https://www.adventurerooms-munich.de/?p=88,https://www.adventurerooms-munich.de/wp/wp-content/uploads/2019/04/Weltreise-1.jpg,Adventure,moderat,false,
3,gemini-1.5-flash-001,56.669757041s,1m33.342149541s,7,1594046,190089,https://www.adventurerooms.de/,Adventure Rooms,The Busride,"Ein kurzer Blick durch den Bus. Ein ruhiger Sitzplatz ist aussichtslos. Der letzte freie Platz ist direkt neben der tropfenden und defekten Klimaanlage. Hätte man doch nur nicht das billige Ticket gebucht! Schafft ihr es in nur 25 Minuten, aus der Holzklasse in den VIP Bereich zu entkommen?",2,14,25,https://booking.adventurerooms.de/airlines,https://www.adventurerooms.de/dresden/bus/,https://www.adventurerooms.de/dresden/wp-content/uploads/2022/02/AdventureRooms-Bus-Mobiles-Escape-Game-Room.png,Adventure,Coming Soon,false,
