ID,LLM,LLM Duration,Request Duration,Websites Checked,Website Max Length,Website Reduced Length,Provider URL,Provider Name,Room Name,Description,Min Players,Max Players,Duration,Booking URL,Detail Page URL,Image URL,Genre,Difficulty,Token Limit Reached,Error
12,mistral-large-2407,8.346744167s,11.225419459s,1,49887,6623,http://avermind.com,Avermind - Online Escape Rooms,Avermind Die Jagd durch Wien Online,"Ihr spielt eine Gruppe von vier Freunden, die sich bereits seit ihrer Kindheit kennen und schon damals ein Faible für das Mysteriöse und Ungelöste hatten. Eines lauwarmen sommerlichen Tages trefft ihr euch zu eurem gemeinsamen, wöchentlichen Spielenachmittag. Doch euch ist noch nicht bewusst, dass diesmal nicht alle erscheinen werden.In diesem Spiel werdet Ihr euch in zwei Gruppen aufteilen, die sich gegenseitig unterstützen und stets zusammenarbeiten müssen, um die gemeinsamen Rätsel zu lösen.",2,6,240,https://avermind.com/site/Kauf,https://avermind.com/site/Artikel#spiel,https://avermind.com/site/Images/Artikel/Avermind_Jagd_durch_Wien.small.jpg,Adventure,"4,5/5",false,
13,mistral-large-2407,36.41855575s,40.018078875s,1,150967,42546,https://www.quexit.de/,Quexit,Hangover Escape Tour,,2,10,60,/düsseldorf/escape-rooms-und-escape-games/alle-escape-missionen/hangover-escape-tour/,/düsseldorf/escape-rooms-und-escape-games/alle-escape-missionen/hangover-escape-tour/,https://image.jimcdn.com/app/cms/image/transf/dimension=320x10000:format=jpg/path/s7304d5fa47d520b0/image/if88222cdaf7a3baa/version/1665938212/quexit-escape-room-d%C3%BCsseldorf.jpg,Adventure,Hard,false,
13,mistral-large-2407,36.41855575s,40.018087167s,1,150967,42546,https://www.quexit.de/,Quexit,Romeo & Julia to go,,2,10,75,https://www.romeo-und-julia-to-go.de,https://www.romeo-und-julia-to-go.de,https://image.jimcdn.com/app/cms/image/transf/dimension=320x10000:format=jpg/path/s7304d5fa47d520b0/image/if88222cdaf7a3baa/version/1665938212/quexit-escape-room-d%C3%BCsseldorf.jpg,Historical,Medium,false,
13,mistral-large-2407,36.41855575s,40.018087209s,1,150967,42546,https://www.quexit.de/,Quexit,Wonderhotel - Pretty Woman,,2,8,60,/düsseldorf/escape-rooms-und-escape-games/alle-escape-missionen/wonderhotel-pretty-woman/,/düsseldorf/escape-rooms-und-escape-games/alle-escape-missionen/wonderhotel-pretty-woman/,https://image.jimcdn.com/app/cms/image/transf/dimension=320x10000:format=jpg/path/s7304d5fa47d520b0/image/if88222cdaf7a3baa/version/1665938212/quexit-escape-room-d%C3%BCsseldorf.jpg,Historical,Medium,false,
14,mistral-large-2407,9.4925645s,14.14743275s,1,331459,21774,https://escapeempire.de/,Escape Empire Nürnberg,Prison Break,,0,0,0,,https://escapeempire.de/raeume/#prison-break,https://escapeempire.de/wp-content/uploads/2018/09/jail-circle-icon-1.png,Prison,,false,
14,mistral-large-2407,9.4925645s,14.147472958s,1,331459,21774,https://escapeempire.de/,Escape Empire Nürnberg,Space Escape,,0,0,0,,https://escapeempire.de/raeume/#space-escape,https://escapeempire.de/wp-content/uploads/2018/09/space-escape-circle-icon-1.png,Science Fiction,,false,
14,mistral-large-2407,9.4925645s,14.147473208s,1,331459,21774,https://escapeempire.de/,Escape Empire Nürnberg,Holy Grail,,0,0,0,,https://escapeempire.de/raeume/#holy-grail,https://escapeempire.de/wp-content/uploads/2022/09/holy-grail-circle-icon-v2.png,Medieval,,false,
15,mistral-large-2407,22.70015425s,25.159133667s,1,34368,17913,https://www.harz-escape.de/index_en.html,Harz Escape,The Don Vito Investigation,"New York, 1932. Organized crime is at its peak. You are agents and have been assigned to the case of Vito Genovese. While working on the case, the phone rings. A soft voice whispers: “They know about the photos. They are coming!”. You know that your boss, Joe Petrosino, possesses incriminating material against Don Vito which he keeps well hidden in his office. Can you find and secure the documents before the mafia arrives? The perfect game for escape room beginners.",2,4,60,javascript:scrollAndSetRoom(2);,https://www.harz-escape.de/index_en.html,https://www.harz-escape.de/assets/img/DonVitoWandbild.jpg,Crime,Easy,false,
15,mistral-large-2407,22.70015425s,25.159144209s,1,34368,17913,https://www.harz-escape.de/index_en.html,Harz Escape,Witchcraft & Wizardry,"The time is near! You are about to become real witches and wizards. But first, you have to take one final exam. According to tradition, it is held deep in the forest, in the secret hut of the ancient and wise witch. Divination, Broom Flight, Transfiguration – show that you master the magic arts and pass all the assignments in just 60 minutes. Hurry up, the sand is running down the hourglass! A charming room for everyone who loves magic.",2,4,60,javascript:scrollAndSetRoom(3);,https://www.harz-escape.de/index_en.html,https://www.harz-escape.de/assets/img/Zauberpruefung-Rabe.jpg,Fantasy,Easy,false,
15,mistral-large-2407,22.70015425s,25.159144542s,1,34368,17913,https://www.harz-escape.de/index_en.html,Harz Escape,The Secret of the Watchmaker,"Next to our Escape Room, there is a small watchmaker’s shop. The owner, Regina Jürgensen, appears to be a quiet and unassuming person. But then why are there these strange and sometimes alarmingly loud noises coming from her shop? We would very much appreciate your help in finding out. A new adventure full of surprising twists.",2,4,75,javascript:scrollAndSetRoom(1);,https://www.harz-escape.de/index_en.html,https://www.harz-escape.de/assets/img/Uhrmacherin.jpg,Adventure,Medium,false,
16,mistral-large-2407,23.598942792s,28.949815416s,1,139605,18433,https://escape-arena.de/,Escape Arena Essen,Die Zauberschule,Für alle Fans von Harry Potter und anderen Magiern. Wir statten Euch mit einem Zauberstab aus und Ihr taucht ein in unsere Zauberschule.,2,6,60,https://escape-arena.de/escape-rooms/die-zauberschule/,https://escape-arena.de/escape-rooms/die-zauberschule/,https://escape-arena.de/wp-content/uploads/2022/01/school-of-witchcraft-1698x1080.jpg,Fantasy,Medium,false,
16,mistral-large-2407,23.598942792s,28.94982275s,1,139605,18433,https://escape-arena.de/,Escape Arena Essen,Die Gruselhütte,Traut Euch in unsere Gruselhütte. Es gewittert draußen und die Hälfte von Euch wurde gekidnappt. Findet im Raum zusammen und löst das Rätsel der Gruselhütte. Könnt Ihr die Geister besänftigen und Euch befreien?,2,6,60,https://escape-arena.de/escape-rooms/die-gruselhuette/,https://escape-arena.de/escape-rooms/die-gruselhuette/,https://escape-arena.de/wp-content/uploads/2022/01/cabin-bild2-1-1620x1080.jpg,Science Fiction,Medium,false,
16,mistral-large-2407,23.598942792s,28.949822916s,1,139605,18433,https://escape-arena.de/,Escape Arena Essen,Das Ring Abenteuer,"„Ich suche jemanden, der mit in ein Abenteuer zieht.“, sagte Gandalf damals in den Filmen zu Bilbo. Bestreitet nun Euer eigenes Ringabenteuer. Nehmt den einen Ring an Euch und versucht, ihn am Ende dieses Abenteuers in den Vulkan zu werfen. Werdet Ihr es schaffen oder werdet Ihr dem Ring verfallen?",2,6,60,https://escape-arena.de/escape-rooms/das-ring-abenteuer/,https://escape-arena.de/escape-rooms/das-ring-abenteuer/,https://escape-arena.de/wp-content/uploads/2022/01/hdr-tuer-1440x1080.jpg,Fantasy,Medium,false,
17,mistral-large-2407,1.406201459s,5.180765333s,1,153262,15625,http://www.zumbay.de/,Gasthof zum Bay - Dubay,,,0,0,0,,,,,,false,
18,mistral-large-2407,35.9750705s,41.914923s,1,181455,32627,https://www.escaperooms-mannheim.de/,Escape Rooms Mannheim,Gefängnisausbruch,,0,0,0,https://flexybook.flexybox.com/mannheim/Offer,https://escaperooms-mannheim.de/rooms/gef%C3%A4ngnisausbruch/,https://u.jimcdn.com/cms/o/s3ed07222cedb8ab9/userlayout/img/raum5ma.png,Prison,,false,
18,mistral-large-2407,35.9750705s,41.914930875s,1,181455,32627,https://www.escaperooms-mannheim.de/,Escape Rooms Mannheim,Das Geisterhaus,,0,0,0,https://flexybook.flexybox.com/mannheim/Offer,https://escaperooms-mannheim.de/rooms/das-geisterhaus/,https://u.jimcdn.com/cms/o/s3ed07222cedb8ab9/userlayout/img/raum3ma.png,Horror,,false,
18,mistral-large-2407,35.9750705s,41.914931042s,1,181455,32627,https://www.escaperooms-mannheim.de/,Escape Rooms Mannheim,Illuminati,,0,0,0,https://flexybook.flexybox.com/mannheim/Offer,https://escaperooms-mannheim.de/rooms/illuminati/,https://u.jimcdn.com/cms/o/s3ed07222cedb8ab9/userlayout/img/raum1ma.png,Crime,,false,
18,mistral-large-2407,35.9750705s,41.91493125s,1,181455,32627,https://www.escaperooms-mannheim.de/,Escape Rooms Mannheim,Dracula,,0,0,0,https://flexybook.flexybox.com/mannheim/Offer,https://escaperooms-mannheim.de/rooms/dracula/,https://u.jimcdn.com/cms/o/s3ed07222cedb8ab9/userlayout/img/raum6ma.png,Horror,,false,
18,mistral-large-2407,35.9750705s,41.914931417s,1,181455,32627,https://www.escaperooms-mannheim.de/,Escape Rooms Mannheim,Aladin,,0,0,0,https://flexybook.flexybox.com/mannheim/Offer,https://escaperooms-mannheim.de/rooms/aladin/,https://u.jimcdn.com/cms/o/s3ed07222cedb8ab9/userlayout/img/aladin.png,Adventure,,false,
18,mistral-large-2407,35.9750705s,41.914931542s,1,181455,32627,https://www.escaperooms-mannheim.de/,Escape Rooms Mannheim,Exorzist,,0,0,0,https://flexybook.flexybox.com/mannheim/Offer,https://www.escaperooms-mannheim.de/rooms/exorzist/,https://u.jimcdn.com/cms/o/s3ed07222cedb8ab9/userlayout/img/raum9ma.png,Horror,,false,
18,mistral-large-2407,35.9750705s,41.914931667s,1,181455,32627,https://www.escaperooms-mannheim.de/,Escape Rooms Mannheim,Dr. Jones Abenteuer,,0,0,0,https://flexybook.flexybox.com/mannheim/Offer,https://escaperooms-mannheim.de/rooms/dr-jones-abenteuer/,https://u.jimcdn.com/cms/o/s3ed07222cedb8ab9/userlayout/img/raum8ma.png,Adventure,,false,
19,mistral-large-2407,32.033151791s,38.070501083s,1,154047,18243,https://www.escape-events.de/,Escape Events,QUIZ ROOM,,3,10,60,https://www.escape-events.de/buchung/#buchen,https://www.escape-events.de/das-spiel/#challenges,https://www.escape-events.de/wp-content/uploads/figure_01_2.jpg,Adventure,,false,
19,mistral-large-2407,32.033151791s,38.070510458s,1,154047,18243,https://www.escape-events.de/,Escape Events,The Bomb,,2,8,60,https://www.escape-events.de/buchung/#buchen,https://www.escape-events.de/das-spiel/#challenges,https://www.escape-events.de/wp-content/uploads/escapeevents_challenges_60minuten.jpg,Adventure,,false,
19,mistral-large-2407,32.033151791s,38.070510625s,1,154047,18243,https://www.escape-events.de/,Escape Events,Biohazard,,2,8,60,https://www.escape-events.de/buchung/#buchen,https://www.escape-events.de/das-spiel/#challenges,https://www.escape-events.de/wp-content/uploads/escapeevents_challenges_biohazard_2.jpg,Science Fiction,,false,
19,mistral-large-2407,32.033151791s,38.070510791s,1,154047,18243,https://www.escape-events.de/,Escape Events,Der Tempel,,2,8,60,https://www.escape-events.de/buchung/#buchen,https://www.escape-events.de/das-spiel/#challenges,https://www.escape-events.de/wp-content/uploads/escapeevents_challenges_dertempel_1.jpg,Egypt,,false,
19,mistral-large-2407,32.033151791s,38.070511s,1,154047,18243,https://www.escape-events.de/,Escape Events,Überfall der Barbaren,,2,8,60,https://www.escape-events.de/buchung/#buchen,https://www.escape-events.de/das-spiel/#challenges,https://www.escape-events.de/wp-content/uploads/ee_catan-15.jpeg,Historical,,false,
19,mistral-large-2407,32.033151791s,38.070511166s,1,154047,18243,https://www.escape-events.de/,Escape Events,Atlantis,,5,15,60,https://www.escape-events.de/buchung/#buchen,https://www.escape-events.de/das-spiel/#challenges,https://www.escape-events.de/wp-content/uploads/eef-94.jpeg,Fantasy,,false,
20,mistral-large-2407,37.78318975s,41.555001916s,1,164004,29203,https://escapediem.de/,EscapeDiem,JigSaw,"Schwierigkeitsgrad: <img src=""/site/templates/img/drache.png""/><img src=""/site/templates/img/drache.png""/>",2,8,60,https://escapediem.de/buchungen/,https://escapediem.de/raeume/jigsaw-koennt-ihr-das-puzzle-loesen/,https://escapediem.de/site/assets/files/1042/jigsaw.1250x838-tiny.jpg,Horror,hard,false,
20,mistral-large-2407,37.78318975s,41.555006708s,1,164004,29203,https://escapediem.de/,EscapeDiem,Die geheime Kapelle unter dem Hamburger Michel,"Schwierigkeitsgrad: <img src=""/site/templates/img/drache.png""/><img src=""/site/templates/img/drache.png""/><img src=""/site/templates/img/drache.png""/>",2,8,75,https://escapediem.de/buchungen/,https://escapediem.de/raeume/die-geheime-kapelle-unter-dem-hamburger-michel/,https://escapediem.de/site/assets/files/1074/bester_live_escape_room_kapelle_hamburg_heiliger_gral_kerzen-1.1250x838-tiny.jpg,Historical,harder,false,
20,mistral-large-2407,37.78318975s,41.555006916s,1,164004,29203,https://escapediem.de/,EscapeDiem,Das Büro des Hamburger Hafenkapitäns,"Schwierigkeitsgrad: <img src=""/site/templates/img/drache.png""/><img src=""/site/templates/img/drache.png""/>",2,8,60,https://escapediem.de/buchungen/,https://escapediem.de/raeume/das-buero-des-hamburger-hafenkapitaens/,https://escapediem.de/site/assets/files/1047/hafenkapitaen.1250x838-tiny.jpg,Historical,hard,false,
20,mistral-large-2407,37.78318975s,41.555007125s,1,164004,29203,https://escapediem.de/,EscapeDiem,Das Geheimnis um Nostradamus,"Schwierigkeitsgrad: <img src=""/site/templates/img/drache.png""/><img src=""/site/templates/img/drache.png""/><img src=""/site/templates/img/drache.png""/>",2,8,75,https://escapediem.de/buchungen/,https://escapediem.de/raeume/das-geheimnis-um-nostradamus/,https://escapediem.de/site/assets/files/1078/das_geheimnis_um_nostradamus_escapediem_1-1.1250x838-tiny.jpg,Historical,harder,false,
